"","datetime","wtr_0","wtr_10","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_1"
"119",2022-07-22 07:00:00,14.804,5.244,14.9,12.11,9.669,7.983,7.381,6.775,6.166,5.655,14.823
"120",2022-07-22 07:30:00,14.9,5.347,14.9,11.722,9.965,8.68,7.179,6.674,6.166,5.757,14.831
"121",2022-07-22 08:00:00,14.996,5.244,14.996,11.625,9.866,8.481,7.079,6.471,6.064,5.655,14.788
"122",2022-07-22 08:30:00,15.187,5.244,14.996,12.304,9.571,8.68,7.381,6.471,6.064,5.757,14.788
"123",2022-07-22 09:00:00,15.282,5.244,14.804,12.497,9.669,8.481,7.481,6.471,6.064,5.757,14.771
"124",2022-07-22 09:30:00,16.046,5.347,14.804,12.594,9.866,8.581,7.381,6.674,6.064,5.655,14.788
"125",2022-07-22 10:00:00,16.523,5.347,14.996,12.497,9.965,8.779,7.381,6.775,6.166,5.757,14.814
"126",2022-07-22 10:30:00,15.76,5.347,14.996,12.11,9.965,8.779,7.28,6.775,6.064,5.757,14.849
"127",2022-07-22 11:00:00,16.427,5.552,15.091,12.594,10.357,8.779,7.28,6.877,6.166,5.86,14.866
"128",2022-07-22 11:30:00,16.618,5.655,15.187,12.497,10.259,8.581,7.381,6.877,6.166,5.962,14.952
"129",2022-07-22 12:00:00,16.713,5.552,15.282,12.401,10.161,8.68,7.481,6.978,6.268,5.86,14.935
"130",2022-07-22 12:30:00,17.379,5.244,15.282,12.401,9.965,8.879,7.582,6.978,6.166,5.757,14.943
"131",2022-07-22 13:00:00,16.808,5.244,15.282,12.013,9.965,8.68,7.582,6.775,6.166,5.86,14.978
"132",2022-07-22 13:30:00,18.616,5.347,15.76,12.69,10.063,8.68,7.582,6.978,6.268,5.86,15.038
"133",2022-07-22 14:00:00,18.331,5.347,15.569,12.304,10.259,9.275,7.782,6.674,6.166,5.757,15.055
"134",2022-07-22 14:30:00,18.14,5.244,15.569,12.98,9.866,8.779,7.481,6.674,6.064,5.757,15.15
"135",2022-07-22 15:00:00,20.519,5.347,16.427,12.69,10.259,9.571,7.782,6.775,6.268,5.86,15.193
"136",2022-07-22 15:30:00,17.094,5.347,15.473,12.98,10.455,8.68,7.381,6.674,6.166,5.757,15.193
"137",2022-07-22 16:00:00,20.138,5.45,16.141,12.787,10.455,9.176,7.481,6.775,6.268,5.86,15.313
"138",2022-07-22 16:30:00,17.57,5.655,15.76,12.497,9.965,8.978,7.582,6.978,6.37,6.064,15.75
"139",2022-07-22 17:00:00,17.665,5.552,15.664,12.497,10.161,8.978,7.582,6.674,6.166,5.86,15.785
"140",2022-07-22 17:30:00,18.711,5.552,16.332,13.269,10.063,8.879,7.582,6.775,6.268,5.86,15.716
"141",2022-07-22 18:00:00,17.57,5.757,16.046,12.98,10.259,9.176,7.782,7.079,6.37,6.064,15.81
"142",2022-07-22 18:30:00,16.999,5.244,16.237,13.365,9.866,8.68,7.481,6.573,6.064,5.757,15.605
"143",2022-07-22 19:00:00,16.046,5.244,15.76,11.625,9.669,8.68,7.381,6.471,5.962,5.655,15.648
"144",2022-07-22 19:30:00,16.046,5.655,15.664,11.916,9.866,8.779,7.582,6.877,6.166,5.962,15.69
"145",2022-07-22 20:00:00,16.046,5.552,15.187,13.076,10.161,8.68,7.481,6.775,6.166,5.962,15.433
"146",2022-07-22 20:30:00,15.951,4.934,15.282,12.013,9.768,8.382,7.481,6.573,5.86,5.347,15.545
"147",2022-07-22 21:00:00,15.664,5.655,15.187,12.497,10.748,8.282,7.481,6.978,6.37,5.962,15.399
"148",2022-07-22 21:30:00,15.569,5.244,15.187,12.883,10.357,8.581,7.28,6.775,6.166,5.86,15.288
"149",2022-07-22 22:00:00,15.473,5.655,15.091,12.98,9.373,8.481,7.179,6.674,6.268,6.064,15.33
"150",2022-07-22 22:30:00,15.473,5.757,14.996,13.076,9.768,8.581,7.882,6.978,6.166,5.962,15.227
"151",2022-07-22 23:00:00,15.282,4.934,14.996,12.207,9.472,8.581,7.682,6.877,5.962,5.347,15.184
"152",2022-07-22 23:30:00,15.187,5.037,15.282,11.625,10.259,8.581,7.179,6.573,5.86,5.552,15.133
"153",2022-07-23 00:00:00,15.091,5.552,15.282,11.916,10.259,8.581,7.582,6.978,6.37,5.86,15.116
"154",2022-07-23 00:30:00,15.091,5.244,15.187,12.594,9.965,8.481,7.381,6.573,6.064,5.655,15.021
"155",2022-07-23 01:00:00,14.996,5.45,15.187,12.11,10.161,9.176,7.481,6.573,6.064,5.86,14.952
"156",2022-07-23 01:30:00,14.996,5.552,15.091,12.401,10.259,8.68,7.481,6.775,5.962,5.757,14.909
"157",2022-07-23 02:00:00,14.9,5.45,15.091,12.304,10.455,8.481,7.079,6.573,5.962,5.757,14.849
"158",2022-07-23 02:30:00,14.9,5.45,14.9,12.98,10.063,8.382,7.381,6.877,6.268,5.86,14.754
"159",2022-07-23 03:00:00,14.517,5.45,14.9,11.916,10.259,8.581,7.582,6.877,6.268,5.86,14.702
"160",2022-07-23 03:30:00,14.709,5.244,14.9,12.497,9.373,8.481,7.582,6.674,5.962,5.655,14.831
"161",2022-07-23 04:00:00,14.613,5.244,14.9,12.497,9.866,8.481,7.782,6.978,6.166,5.757,14.849
"162",2022-07-23 04:30:00,14.613,5.244,14.996,12.497,9.669,8.68,7.381,6.674,5.86,5.45,14.849
"163",2022-07-23 05:00:00,14.613,5.45,14.9,12.207,10.259,8.879,7.28,6.471,5.962,5.655,14.797
"164",2022-07-23 05:30:00,14.421,5.552,14.804,12.883,9.965,8.879,6.978,6.268,6.064,5.757,14.728
"165",2022-07-23 06:00:00,14.421,5.552,14.804,12.304,9.965,8.182,7.381,7.079,6.37,5.962,14.676
"166",2022-07-23 06:30:00,14.421,5.347,14.804,12.497,10.161,8.382,7.381,6.775,6.166,5.757,14.624
"167",2022-07-23 07:00:00,14.517,5.45,14.9,12.207,10.259,8.68,7.381,6.877,6.37,5.86,14.581
"168",2022-07-23 07:30:00,14.709,5.45,14.9,12.304,9.965,8.68,7.481,6.573,6.166,5.962,14.564
"169",2022-07-23 08:00:00,14.709,5.45,14.996,12.594,9.669,8.779,7.782,6.674,6.064,5.86,14.538
"170",2022-07-23 08:30:00,14.709,5.552,15.091,12.787,10.063,8.779,7.381,6.674,6.166,5.962,14.59
"171",2022-07-23 09:00:00,15.951,5.552,15.569,12.69,10.259,8.978,7.481,6.573,6.268,5.962,14.624
"172",2022-07-23 09:30:00,17.284,5.347,16.046,12.594,10.357,9.077,7.682,6.775,6.166,5.86,14.685
"173",2022-07-23 10:00:00,16.523,5.244,15.855,12.497,10.455,9.077,7.882,6.978,6.064,5.655,14.676
"174",2022-07-23 10:30:00,17.094,5.45,16.141,12.69,10.455,9.176,7.582,6.877,6.268,5.86,14.667
"175",2022-07-23 11:00:00,18.806,5.655,15.951,12.787,10.748,9.176,7.782,6.775,6.268,5.86,14.711
"176",2022-07-23 11:30:00,18.616,5.552,16.237,13.076,10.357,9.077,7.782,6.978,6.471,6.064,14.745
"177",2022-07-23 12:00:00,19.567,5.552,15.664,12.98,10.161,9.176,7.882,6.978,6.471,6.166,14.788
"178",2022-07-23 12:30:00,19.662,5.347,15.378,13.461,10.161,9.275,7.882,7.179,6.37,6.064,14.823
"179",2022-07-23 13:00:00,18.806,5.45,15.76,12.787,10.161,9.077,8.082,7.179,6.471,6.064,14.875
"180",2022-07-23 13:30:00,18.806,5.552,15.473,13.076,10.455,9.275,7.782,6.978,6.268,5.86,14.857
"181",2022-07-23 14:00:00,20.996,5.45,15.664,13.75,10.455,9.669,7.983,6.877,6.268,5.962,14.943
"182",2022-07-23 14:30:00,20.901,5.45,15.569,13.461,10.651,9.472,7.882,6.978,6.268,5.86,15.004
"183",2022-07-23 15:00:00,21.091,5.552,15.664,13.173,10.846,9.669,7.481,6.877,6.268,5.962,14.987
"184",2022-07-23 15:30:00,20.996,5.45,16.046,13.173,10.651,9.472,7.582,6.978,6.471,6.064,15.133
"185",2022-07-23 16:00:00,20.615,5.552,16.141,12.98,10.553,9.472,7.983,7.079,6.674,6.064,15.107
"186",2022-07-23 16:30:00,21.473,5.655,15.569,13.846,10.553,9.472,7.983,6.877,6.37,5.962,15.098
"187",2022-07-23 17:00:00,21.187,5.45,15.569,13.942,10.553,9.373,7.882,6.877,6.37,5.962,15.15
"188",2022-07-23 17:30:00,20.71,5.655,15.664,13.654,10.553,9.176,7.782,6.877,6.37,5.962,15.288
"189",2022-07-23 18:00:00,19.662,5.757,15.473,13.076,10.357,9.275,7.882,7.179,6.37,6.064,15.21
"190",2022-07-23 18:30:00,18.14,5.552,15.855,13.173,10.651,8.978,7.28,6.674,6.268,5.962,15.262
"191",2022-07-23 19:00:00,18.045,5.552,15.282,12.497,10.553,8.879,7.782,6.978,6.166,5.86,15.193
"192",2022-07-23 19:30:00,17.76,5.45,15.282,12.883,10.455,8.68,7.682,6.978,6.166,5.757,15.184
"193",2022-07-23 20:00:00,17.379,5.45,15.187,12.787,10.651,8.581,7.582,6.877,6.268,5.86,15.219
"194",2022-07-23 20:30:00,17.189,5.347,15.282,12.883,10.553,8.879,7.582,6.877,6.268,5.86,15.245
"195",2022-07-23 21:00:00,17.189,5.552,15.282,12.594,10.455,8.779,7.582,7.079,6.37,5.962,15.236
"196",2022-07-23 21:30:00,16.999,5.347,15.282,13.269,9.866,8.879,7.682,6.877,6.268,5.962,15.253
"197",2022-07-23 22:00:00,16.523,5.347,15.187,12.883,10.259,8.779,7.682,6.775,6.064,5.86,15.236
"198",2022-07-23 22:30:00,16.332,5.757,15.187,13.076,10.357,8.68,7.582,6.978,6.268,6.064,15.193
"199",2022-07-23 23:00:00,16.332,5.45,15.282,12.69,10.357,8.68,7.582,6.877,6.166,5.962,15.313
"200",2022-07-23 23:30:00,16.237,5.347,15.282,12.304,10.553,9.077,7.381,6.775,6.166,5.86,15.339
"201",2022-07-24 00:00:00,16.141,5.45,15.187,12.883,10.455,8.879,7.682,6.978,6.166,5.757,15.305
"202",2022-07-24 00:30:00,16.046,5.45,15.187,12.69,10.161,9.176,7.582,6.775,6.166,5.86,15.391
"203",2022-07-24 01:00:00,16.141,5.552,15.187,13.173,10.259,8.481,7.582,6.674,6.166,5.86,15.279
"204",2022-07-24 01:30:00,15.855,5.655,15.187,12.787,10.651,8.879,7.481,6.775,6.268,5.962,15.219
"205",2022-07-24 02:00:00,15.855,5.45,15.187,13.173,10.259,8.879,7.481,6.775,6.166,5.757,15.159
"206",2022-07-24 02:30:00,15.664,5.45,15.187,13.269,9.965,8.779,7.782,6.877,6.268,5.757,15.227
"207",2022-07-24 03:00:00,15.664,5.45,15.187,12.883,10.161,8.978,7.882,6.978,6.268,5.86,15.391
"208",2022-07-24 03:30:00,15.664,5.347,15.187,13.173,10.161,8.779,7.481,6.877,6.166,5.86,15.253
"209",2022-07-24 04:00:00,15.473,5.45,15.187,12.594,10.357,8.779,7.882,6.978,6.268,5.962,15.382
"210",2022-07-24 04:30:00,15.473,5.347,15.282,12.401,10.455,9.077,7.682,6.877,6.166,5.757,15.33
"211",2022-07-24 05:00:00,15.378,5.552,15.282,12.98,10.651,8.779,7.179,6.573,6.166,5.86,15.296
"212",2022-07-24 05:30:00,15.473,5.552,15.282,12.69,10.161,8.779,7.582,6.877,6.166,5.86,15.33
"213",2022-07-24 06:00:00,15.473,5.552,15.378,12.401,10.063,8.879,7.682,7.079,6.268,5.962,15.33
"214",2022-07-24 06:30:00,15.378,5.552,15.282,12.594,10.553,8.581,7.682,6.978,6.268,5.86,15.253
"215",2022-07-24 07:00:00,15.569,5.45,15.378,12.787,10.161,8.978,7.582,6.877,6.268,5.962,15.184
"216",2022-07-24 07:30:00,16.141,5.244,15.378,13.846,10.161,8.978,7.682,6.775,6.166,5.86,15.159
"217",2022-07-24 08:00:00,15.569,5.655,15.282,12.594,10.748,8.581,7.381,6.775,6.268,6.064,15.133
"218",2022-07-24 08:30:00,16.237,5.655,15.378,12.883,10.357,9.373,7.983,6.674,6.268,5.86,15.004
"219",2022-07-24 09:00:00,15.855,5.45,15.282,13.076,10.553,9.373,7.28,6.573,6.166,5.86,15.021
"220",2022-07-24 09:30:00,16.046,5.552,15.378,13.365,10.748,9.077,7.882,6.978,6.37,5.86,15.03
"221",2022-07-24 10:00:00,15.951,5.552,15.378,13.461,10.455,8.879,7.682,6.978,6.471,5.86,15.021
"222",2022-07-24 10:30:00,15.664,5.552,15.282,13.461,10.161,8.581,7.582,6.978,6.268,5.757,15.081
"223",2022-07-24 11:00:00,16.141,5.655,15.378,13.076,10.063,9.176,7.983,7.28,6.573,6.166,15.107
"224",2022-07-24 11:30:00,17.57,5.244,15.569,13.75,10.553,9.373,7.582,6.877,6.268,5.962,15.055
"225",2022-07-24 12:00:00,17.855,5.45,16.237,13.173,10.748,9.275,7.882,7.28,6.37,6.064,15.081
"226",2022-07-24 12:30:00,19.853,5.552,16.046,13.076,10.748,9.768,8.082,7.28,6.37,6.064,15.15
"227",2022-07-24 13:00:00,20.043,5.45,16.237,13.75,10.846,9.373,7.582,6.877,6.37,5.962,15.288
"228",2022-07-24 13:30:00,20.996,5.45,16.332,13.461,10.846,9.571,8.182,6.877,6.471,5.962,15.459
"229",2022-07-24 14:00:00,18.711,5.655,15.76,13.558,10.651,9.275,7.983,7.079,6.37,5.962,15.442
"230",2022-07-24 14:30:00,20.71,5.86,16.237,13.173,11.139,9.669,7.983,6.978,6.471,6.166,15.313
